代码,信号日期,追踪日期,信号后第几天,当日收盘,当日涨跌幅%,累计收益率%,信号日价格,触发条件,名称
002655,2025-12-10,2025-12-11,1,12.41,-2.44,-2.44,12.72,趋势: 高于MA20,共达电声
002655,2025-12-10,2025-12-12,2,12.36,-0.4,-2.83,12.72,趋势: 高于MA20,共达电声
002655,2025-12-10,2025-12-15,3,12.21,-1.21,-4.01,12.72,趋势: 高于MA20,共达电声
002655,2025-12-10,2025-12-16,4,11.99,-1.8,-5.74,12.72,趋势: 高于MA20,共达电声
002655,2025-12-10,2025-12-17,5,11.92,-0.58,-6.29,12.72,趋势: 高于MA20,共达电声
002655,2025-12-10,2025-12-18,6,11.95,0.25,-6.05,12.72,趋势: 高于MA20,共达电声
002655,2025-12-10,2025-12-19,7,12.08,1.09,-5.03,12.72,趋势: 高于MA20,共达电声
002655,2025-12-10,2025-12-22,8,12.14,0.5,-4.56,12.72,趋势: 高于MA20,共达电声
002655,2025-12-11,2025-12-12,1,12.36,-0.4,-0.4,12.41,"形态: 两连阴 (-0.54%, -1.93%)",共达电声
002655,2025-12-11,2025-12-15,2,12.21,-1.21,-1.61,12.41,"形态: 两连阴 (-0.54%, -1.93%)",共达电声
002655,2025-12-11,2025-12-16,3,11.99,-1.8,-3.38,12.41,"形态: 两连阴 (-0.54%, -1.93%)",共达电声
002655,2025-12-11,2025-12-17,4,11.92,-0.58,-3.95,12.41,"形态: 两连阴 (-0.54%, -1.93%)",共达电声
002655,2025-12-11,2025-12-18,5,11.95,0.25,-3.71,12.41,"形态: 两连阴 (-0.54%, -1.93%)",共达电声
002655,2025-12-11,2025-12-19,6,12.08,1.09,-2.66,12.41,"形态: 两连阴 (-0.54%, -1.93%)",共达电声
002655,2025-12-11,2025-12-22,7,12.14,0.5,-2.18,12.41,"形态: 两连阴 (-0.54%, -1.93%)",共达电声
002655,2025-12-12,2025-12-15,1,12.21,-1.21,-1.21,12.36,"形态: 两连阴 (-1.93%, -2.44%)",共达电声
002655,2025-12-12,2025-12-16,2,11.99,-1.8,-2.99,12.36,"形态: 两连阴 (-1.93%, -2.44%)",共达电声
002655,2025-12-12,2025-12-17,3,11.92,-0.58,-3.56,12.36,"形态: 两连阴 (-1.93%, -2.44%)",共达电声
002655,2025-12-12,2025-12-18,4,11.95,0.25,-3.32,12.36,"形态: 两连阴 (-1.93%, -2.44%)",共达电声
002655,2025-12-12,2025-12-19,5,12.08,1.09,-2.27,12.36,"形态: 两连阴 (-1.93%, -2.44%)",共达电声
002655,2025-12-12,2025-12-22,6,12.14,0.5,-1.78,12.36,"形态: 两连阴 (-1.93%, -2.44%)",共达电声
002655,2025-12-15,2025-12-16,1,11.99,-1.8,-1.8,12.21,"形态: 两连阴 (-2.44%, -0.40%)",共达电声
002655,2025-12-15,2025-12-17,2,11.92,-0.58,-2.38,12.21,"形态: 两连阴 (-2.44%, -0.40%)",共达电声
002655,2025-12-15,2025-12-18,3,11.95,0.25,-2.13,12.21,"形态: 两连阴 (-2.44%, -0.40%)",共达电声
002655,2025-12-15,2025-12-19,4,12.08,1.09,-1.06,12.21,"形态: 两连阴 (-2.44%, -0.40%)",共达电声
002655,2025-12-15,2025-12-22,5,12.14,0.5,-0.57,12.21,"形态: 两连阴 (-2.44%, -0.40%)",共达电声
002655,2025-12-16,2025-12-17,1,11.92,-0.58,-0.58,11.99,"形态: 两连阴 (-0.40%, -1.21%)",共达电声
002655,2025-12-16,2025-12-18,2,11.95,0.25,-0.33,11.99,"形态: 两连阴 (-0.40%, -1.21%)",共达电声
002655,2025-12-16,2025-12-19,3,12.08,1.09,0.75,11.99,"形态: 两连阴 (-0.40%, -1.21%)",共达电声
002655,2025-12-16,2025-12-22,4,12.14,0.5,1.25,11.99,"形态: 两连阴 (-0.40%, -1.21%)",共达电声
002655,2025-12-17,2025-12-18,1,11.95,0.25,0.25,11.92,"形态: 两连阴 (-1.21%, -1.80%)",共达电声
002655,2025-12-17,2025-12-19,2,12.08,1.09,1.34,11.92,"形态: 两连阴 (-1.21%, -1.80%)",共达电声
002655,2025-12-17,2025-12-22,3,12.14,0.5,1.85,11.92,"形态: 两连阴 (-1.21%, -1.80%)",共达电声
002657,2025-12-03,2025-12-04,1,25.48,-1.09,-1.09,25.76,量能: 放量 (1.59X),中科金财
002657,2025-12-03,2025-12-05,2,26.27,3.1,1.98,25.76,量能: 放量 (1.59X),中科金财
002657,2025-12-03,2025-12-08,3,27.67,5.33,7.41,25.76,量能: 放量 (1.59X),中科金财
002657,2025-12-03,2025-12-09,4,27.21,-1.66,5.63,25.76,量能: 放量 (1.59X),中科金财
002657,2025-12-03,2025-12-10,5,27.36,0.55,6.21,25.76,量能: 放量 (1.59X),中科金财
002657,2025-12-03,2025-12-11,6,26.55,-2.96,3.07,25.76,量能: 放量 (1.59X),中科金财
002657,2025-12-03,2025-12-12,7,26.56,0.04,3.11,25.76,量能: 放量 (1.59X),中科金财
002657,2025-12-03,2025-12-15,8,26.12,-1.66,1.4,25.76,量能: 放量 (1.59X),中科金财
002657,2025-12-03,2025-12-16,9,26.76,2.45,3.88,25.76,量能: 放量 (1.59X),中科金财
002657,2025-12-03,2025-12-17,10,26.74,-0.07,3.8,25.76,量能: 放量 (1.59X),中科金财
002657,2025-12-03,2025-12-18,11,26.23,-1.91,1.82,25.76,量能: 放量 (1.59X),中科金财
002657,2025-12-03,2025-12-19,12,26.98,2.86,4.74,25.76,量能: 放量 (1.59X),中科金财
002657,2025-12-03,2025-12-22,13,27.24,0.96,5.75,25.76,量能: 放量 (1.59X),中科金财
002657,2025-12-04,2025-12-05,1,26.27,3.1,3.1,25.48,"形态: 两连阴 (-2.05%, -3.48%)",中科金财
002657,2025-12-04,2025-12-08,2,27.67,5.33,8.59,25.48,"形态: 两连阴 (-2.05%, -3.48%)",中科金财
002657,2025-12-04,2025-12-09,3,27.21,-1.66,6.79,25.48,"形态: 两连阴 (-2.05%, -3.48%)",中科金财
002657,2025-12-04,2025-12-10,4,27.36,0.55,7.38,25.48,"形态: 两连阴 (-2.05%, -3.48%)",中科金财
002657,2025-12-04,2025-12-11,5,26.55,-2.96,4.2,25.48,"形态: 两连阴 (-2.05%, -3.48%)",中科金财
002657,2025-12-04,2025-12-12,6,26.56,0.04,4.24,25.48,"形态: 两连阴 (-2.05%, -3.48%)",中科金财
002657,2025-12-04,2025-12-15,7,26.12,-1.66,2.51,25.48,"形态: 两连阴 (-2.05%, -3.48%)",中科金财
002657,2025-12-04,2025-12-16,8,26.76,2.45,5.02,25.48,"形态: 两连阴 (-2.05%, -3.48%)",中科金财
002657,2025-12-04,2025-12-17,9,26.74,-0.07,4.95,25.48,"形态: 两连阴 (-2.05%, -3.48%)",中科金财
002657,2025-12-04,2025-12-18,10,26.23,-1.91,2.94,25.48,"形态: 两连阴 (-2.05%, -3.48%)",中科金财
002657,2025-12-04,2025-12-19,11,26.98,2.86,5.89,25.48,"形态: 两连阴 (-2.05%, -3.48%)",中科金财
002657,2025-12-04,2025-12-22,12,27.24,0.96,6.91,25.48,"形态: 两连阴 (-2.05%, -3.48%)",中科金财
002657,2025-12-10,2025-12-11,1,26.55,-2.96,-2.96,27.36,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),中科金财
002657,2025-12-10,2025-12-12,2,26.56,0.04,-2.92,27.36,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),中科金财
002657,2025-12-10,2025-12-15,3,26.12,-1.66,-4.53,27.36,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),中科金财
002657,2025-12-10,2025-12-16,4,26.76,2.45,-2.19,27.36,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),中科金财
002657,2025-12-10,2025-12-17,5,26.74,-0.07,-2.27,27.36,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),中科金财
002657,2025-12-10,2025-12-18,6,26.23,-1.91,-4.13,27.36,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),中科金财
002657,2025-12-10,2025-12-19,7,26.98,2.86,-1.39,27.36,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),中科金财
002657,2025-12-10,2025-12-22,8,27.24,0.96,-0.44,27.36,趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),中科金财
002657,2025-12-16,2025-12-17,1,26.74,-0.07,-0.07,26.76,量能: 放量 (1.99X) | 动量: 突破转强 (阳线上穿5/10),中科金财
002657,2025-12-16,2025-12-18,2,26.23,-1.91,-1.98,26.76,量能: 放量 (1.99X) | 动量: 突破转强 (阳线上穿5/10),中科金财
002657,2025-12-16,2025-12-19,3,26.98,2.86,0.82,26.76,量能: 放量 (1.99X) | 动量: 突破转强 (阳线上穿5/10),中科金财
002657,2025-12-16,2025-12-22,4,27.24,0.96,1.79,26.76,量能: 放量 (1.99X) | 动量: 突破转强 (阳线上穿5/10),中科金财
002658,2025-12-03,2025-12-04,1,8.6,-1.38,-1.38,8.72,动量: 突破转强 (阳线上穿5/10),雪迪龙
002658,2025-12-03,2025-12-05,2,8.73,1.51,0.11,8.72,动量: 突破转强 (阳线上穿5/10),雪迪龙
002658,2025-12-03,2025-12-08,3,8.77,0.46,0.57,8.72,动量: 突破转强 (阳线上穿5/10),雪迪龙
002658,2025-12-03,2025-12-09,4,8.71,-0.68,-0.11,8.72,动量: 突破转强 (阳线上穿5/10),雪迪龙
002658,2025-12-03,2025-12-10,5,8.64,-0.8,-0.92,8.72,动量: 突破转强 (阳线上穿5/10),雪迪龙
002658,2025-12-03,2025-12-11,6,8.72,0.93,0.0,8.72,动量: 突破转强 (阳线上穿5/10),雪迪龙
002658,2025-12-03,2025-12-12,7,8.68,-0.46,-0.46,8.72,动量: 突破转强 (阳线上穿5/10),雪迪龙
002658,2025-12-03,2025-12-15,8,8.89,2.42,1.95,8.72,动量: 突破转强 (阳线上穿5/10),雪迪龙
002658,2025-12-03,2025-12-16,9,8.53,-4.05,-2.18,8.72,动量: 突破转强 (阳线上穿5/10),雪迪龙
002658,2025-12-03,2025-12-17,10,8.5,-0.35,-2.52,8.72,动量: 突破转强 (阳线上穿5/10),雪迪龙
002658,2025-12-03,2025-12-18,11,8.51,0.12,-2.41,8.72,动量: 突破转强 (阳线上穿5/10),雪迪龙
002658,2025-12-03,2025-12-19,12,8.71,2.35,-0.11,8.72,动量: 突破转强 (阳线上穿5/10),雪迪龙
002658,2025-12-03,2025-12-22,13,8.69,-0.23,-0.34,8.72,动量: 突破转强 (阳线上穿5/10),雪迪龙
002658,2025-12-11,2025-12-12,1,8.68,-0.46,-0.46,8.72,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.68%, -0.80%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",雪迪龙
002658,2025-12-11,2025-12-15,2,8.89,2.42,1.95,8.72,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.68%, -0.80%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",雪迪龙
002658,2025-12-11,2025-12-16,3,8.53,-4.05,-2.18,8.72,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.68%, -0.80%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",雪迪龙
002658,2025-12-11,2025-12-17,4,8.5,-0.35,-2.52,8.72,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.68%, -0.80%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",雪迪龙
002658,2025-12-11,2025-12-18,5,8.51,0.12,-2.41,8.72,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.68%, -0.80%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",雪迪龙
002658,2025-12-11,2025-12-19,6,8.71,2.35,-0.11,8.72,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.68%, -0.80%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",雪迪龙
002658,2025-12-11,2025-12-22,7,8.69,-0.23,-0.34,8.72,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.68%, -0.80%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",雪迪龙
002658,2025-12-12,2025-12-15,1,8.89,2.42,2.42,8.68,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,雪迪龙
002658,2025-12-12,2025-12-16,2,8.53,-4.05,-1.73,8.68,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,雪迪龙
002658,2025-12-12,2025-12-17,3,8.5,-0.35,-2.07,8.68,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,雪迪龙
002658,2025-12-12,2025-12-18,4,8.51,0.12,-1.96,8.68,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,雪迪龙
002658,2025-12-12,2025-12-19,5,8.71,2.35,0.35,8.68,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,雪迪龙
002658,2025-12-12,2025-12-22,6,8.69,-0.23,0.12,8.68,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,雪迪龙
002658,2025-12-15,2025-12-16,1,8.53,-4.05,-4.05,8.89,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),雪迪龙
002658,2025-12-15,2025-12-17,2,8.5,-0.35,-4.39,8.89,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),雪迪龙
002658,2025-12-15,2025-12-18,3,8.51,0.12,-4.27,8.89,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),雪迪龙
002658,2025-12-15,2025-12-19,4,8.71,2.35,-2.02,8.89,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),雪迪龙
002658,2025-12-15,2025-12-22,5,8.69,-0.23,-2.25,8.89,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),雪迪龙
002658,2025-12-16,2025-12-17,1,8.5,-0.35,-0.35,8.53,趋势: 多头排列 (5>20>60),雪迪龙
002658,2025-12-16,2025-12-18,2,8.51,0.12,-0.23,8.53,趋势: 多头排列 (5>20>60),雪迪龙
002658,2025-12-16,2025-12-19,3,8.71,2.35,2.11,8.53,趋势: 多头排列 (5>20>60),雪迪龙
002658,2025-12-16,2025-12-22,4,8.69,-0.23,1.88,8.53,趋势: 多头排列 (5>20>60),雪迪龙
002658,2025-12-17,2025-12-18,1,8.51,0.12,0.12,8.5,趋势: 多头排列 (5>20>60),雪迪龙
002658,2025-12-17,2025-12-19,2,8.71,2.35,2.47,8.5,趋势: 多头排列 (5>20>60),雪迪龙
002658,2025-12-17,2025-12-22,3,8.69,-0.23,2.24,8.5,趋势: 多头排列 (5>20>60),雪迪龙
002659,2025-12-02,2025-12-03,1,6.27,-1.26,-1.1,6.34,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-02,2025-12-04,2,6.05,-3.51,-4.57,6.34,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-02,2025-12-05,3,6.19,2.31,-2.37,6.34,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-02,2025-12-08,4,6.18,-0.16,-2.52,6.34,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-02,2025-12-09,5,6.08,-1.62,-4.1,6.34,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-02,2025-12-10,6,5.94,-2.3,-6.31,6.34,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-02,2025-12-11,7,5.68,-4.38,-10.41,6.34,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-02,2025-12-12,8,5.64,-0.7,-11.04,6.34,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-02,2025-12-15,9,5.59,-0.89,-11.83,6.34,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-02,2025-12-16,10,5.43,-2.86,-14.35,6.34,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-02,2025-12-17,11,5.38,-0.92,-15.14,6.34,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-02,2025-12-18,12,5.43,0.93,-14.35,6.34,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-02,2025-12-19,13,5.6,3.13,-11.67,6.34,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-02,2025-12-22,14,5.48,-2.14,-13.56,6.34,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-03,2025-12-04,1,6.05,-3.51,-3.51,6.27,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-03,2025-12-05,2,6.19,2.31,-1.28,6.27,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-03,2025-12-08,3,6.18,-0.16,-1.44,6.27,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-03,2025-12-09,4,6.08,-1.62,-3.03,6.27,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-03,2025-12-10,5,5.94,-2.3,-5.26,6.27,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-03,2025-12-11,6,5.68,-4.38,-9.41,6.27,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-03,2025-12-12,7,5.64,-0.7,-10.05,6.27,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-03,2025-12-15,8,5.59,-0.89,-10.85,6.27,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-03,2025-12-16,9,5.43,-2.86,-13.4,6.27,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-03,2025-12-17,10,5.38,-0.92,-14.19,6.27,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-03,2025-12-18,11,5.43,0.93,-13.4,6.27,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-03,2025-12-19,12,5.6,3.13,-10.69,6.27,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-03,2025-12-22,13,5.48,-2.14,-12.6,6.27,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,凯文教育
002659,2025-12-04,2025-12-05,1,6.19,2.31,2.31,6.05,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.78%, -1.26%) | 趋势: 高于MA20",凯文教育
002659,2025-12-04,2025-12-08,2,6.18,-0.16,2.15,6.05,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.78%, -1.26%) | 趋势: 高于MA20",凯文教育
002659,2025-12-04,2025-12-09,3,6.08,-1.62,0.5,6.05,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.78%, -1.26%) | 趋势: 高于MA20",凯文教育
002659,2025-12-04,2025-12-10,4,5.94,-2.3,-1.82,6.05,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.78%, -1.26%) | 趋势: 高于MA20",凯文教育
002659,2025-12-04,2025-12-11,5,5.68,-4.38,-6.12,6.05,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.78%, -1.26%) | 趋势: 高于MA20",凯文教育
002659,2025-12-04,2025-12-12,6,5.64,-0.7,-6.78,6.05,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.78%, -1.26%) | 趋势: 高于MA20",凯文教育
002659,2025-12-04,2025-12-15,7,5.59,-0.89,-7.6,6.05,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.78%, -1.26%) | 趋势: 高于MA20",凯文教育
002659,2025-12-04,2025-12-16,8,5.43,-2.86,-10.25,6.05,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.78%, -1.26%) | 趋势: 高于MA20",凯文教育
002659,2025-12-04,2025-12-17,9,5.38,-0.92,-11.07,6.05,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.78%, -1.26%) | 趋势: 高于MA20",凯文教育
002659,2025-12-04,2025-12-18,10,5.43,0.93,-10.25,6.05,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.78%, -1.26%) | 趋势: 高于MA20",凯文教育
002659,2025-12-04,2025-12-19,11,5.6,3.13,-7.44,6.05,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.78%, -1.26%) | 趋势: 高于MA20",凯文教育
002659,2025-12-04,2025-12-22,12,5.48,-2.14,-9.42,6.05,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-0.78%, -1.26%) | 趋势: 高于MA20",凯文教育
002659,2025-12-09,2025-12-10,1,5.94,-2.3,-2.3,6.08,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,凯文教育
002659,2025-12-09,2025-12-11,2,5.68,-4.38,-6.58,6.08,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,凯文教育
002659,2025-12-09,2025-12-12,3,5.64,-0.7,-7.24,6.08,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,凯文教育
002659,2025-12-09,2025-12-15,4,5.59,-0.89,-8.06,6.08,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,凯文教育
002659,2025-12-09,2025-12-16,5,5.43,-2.86,-10.69,6.08,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,凯文教育
002659,2025-12-09,2025-12-17,6,5.38,-0.92,-11.51,6.08,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,凯文教育
002659,2025-12-09,2025-12-18,7,5.43,0.93,-10.69,6.08,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,凯文教育
002659,2025-12-09,2025-12-19,8,5.6,3.13,-7.89,6.08,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,凯文教育
002659,2025-12-09,2025-12-22,9,5.48,-2.14,-9.87,6.08,趋势: 多头排列 (5>20>60) | 趋势: 高于MA20,凯文教育
002659,2025-12-10,2025-12-11,1,5.68,-4.38,-4.38,5.94,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.16%, -1.62%)",凯文教育
002659,2025-12-10,2025-12-12,2,5.64,-0.7,-5.05,5.94,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.16%, -1.62%)",凯文教育
002659,2025-12-10,2025-12-15,3,5.59,-0.89,-5.89,5.94,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.16%, -1.62%)",凯文教育
002659,2025-12-10,2025-12-16,4,5.43,-2.86,-8.59,5.94,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.16%, -1.62%)",凯文教育
002659,2025-12-10,2025-12-17,5,5.38,-0.92,-9.43,5.94,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.16%, -1.62%)",凯文教育
002659,2025-12-10,2025-12-18,6,5.43,0.93,-8.59,5.94,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.16%, -1.62%)",凯文教育
002659,2025-12-10,2025-12-19,7,5.6,3.13,-5.72,5.94,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.16%, -1.62%)",凯文教育
002659,2025-12-10,2025-12-22,8,5.48,-2.14,-7.74,5.94,"趋势: 多头排列 (5>20>60) | 形态: 两连阴 (-0.16%, -1.62%)",凯文教育
002659,2025-12-11,2025-12-12,1,5.64,-0.7,-0.7,5.68,"形态: 两连阴 (-1.62%, -2.30%)",凯文教育
002659,2025-12-11,2025-12-15,2,5.59,-0.89,-1.58,5.68,"形态: 两连阴 (-1.62%, -2.30%)",凯文教育
002659,2025-12-11,2025-12-16,3,5.43,-2.86,-4.4,5.68,"形态: 两连阴 (-1.62%, -2.30%)",凯文教育
002659,2025-12-11,2025-12-17,4,5.38,-0.92,-5.28,5.68,"形态: 两连阴 (-1.62%, -2.30%)",凯文教育
002659,2025-12-11,2025-12-18,5,5.43,0.93,-4.4,5.68,"形态: 两连阴 (-1.62%, -2.30%)",凯文教育
002659,2025-12-11,2025-12-19,6,5.6,3.13,-1.41,5.68,"形态: 两连阴 (-1.62%, -2.30%)",凯文教育
002659,2025-12-11,2025-12-22,7,5.48,-2.14,-3.52,5.68,"形态: 两连阴 (-1.62%, -2.30%)",凯文教育
002659,2025-12-12,2025-12-15,1,5.59,-0.89,-0.89,5.64,"形态: 两连阴 (-2.30%, -4.38%)",凯文教育
002659,2025-12-12,2025-12-16,2,5.43,-2.86,-3.72,5.64,"形态: 两连阴 (-2.30%, -4.38%)",凯文教育
002659,2025-12-12,2025-12-17,3,5.38,-0.92,-4.61,5.64,"形态: 两连阴 (-2.30%, -4.38%)",凯文教育
002659,2025-12-12,2025-12-18,4,5.43,0.93,-3.72,5.64,"形态: 两连阴 (-2.30%, -4.38%)",凯文教育
002659,2025-12-12,2025-12-19,5,5.6,3.13,-0.71,5.64,"形态: 两连阴 (-2.30%, -4.38%)",凯文教育
002659,2025-12-12,2025-12-22,6,5.48,-2.14,-2.84,5.64,"形态: 两连阴 (-2.30%, -4.38%)",凯文教育
002659,2025-12-15,2025-12-16,1,5.43,-2.86,-2.86,5.59,"形态: 两连阴 (-4.38%, -0.70%)",凯文教育
002659,2025-12-15,2025-12-17,2,5.38,-0.92,-3.76,5.59,"形态: 两连阴 (-4.38%, -0.70%)",凯文教育
002659,2025-12-15,2025-12-18,3,5.43,0.93,-2.86,5.59,"形态: 两连阴 (-4.38%, -0.70%)",凯文教育
002659,2025-12-15,2025-12-19,4,5.6,3.13,0.18,5.59,"形态: 两连阴 (-4.38%, -0.70%)",凯文教育
